family_group,family,task_id,m,n,k,config_id,block_size,num_warps,num_stages,shape_json,config_json,median_ms,effective_gbps,score,validation_error
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,5,256,2,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 2}",0.029055999591946602,350.73128245860033,3.5385302906069422,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,6,256,2,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 2}",0.017472000792622566,583.2673728072983,4.047155634054341,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,7,256,2,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 2}",0.014303999952971935,712.4474296354183,4.247216063838735,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,8,256,4,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 4}",0.03564799949526787,285.87433079808017,3.334062248836097,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,9,256,4,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 4}",0.025312000885605812,402.6093411601938,3.676476652409307,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,10,256,4,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 4}",0.016287999227643013,625.6660414561358,4.1173266860328,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,11,256,4,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 4}",0.013535999692976475,752.8699934359337,4.302402498800268,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,12,256,8,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 1, ""num_warps"": 8}",0.026496000587940216,384.61834895332896,3.6307614785895153,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,13,256,8,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 2, ""num_warps"": 8}",0.02595200017094612,392.680638597132,3.651506594462123,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,14,256,8,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 3, ""num_warps"": 8}",0.016783999279141426,607.1763845143174,4.087329270277349,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,15,256,8,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 256, ""num_stages"": 4, ""num_warps"": 8}",0.01398400031030178,728.7505559115707,4.269841437879185,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,16,512,1,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 1}",0.8524639904499054,11.954578861004522,0.1596243106580566,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,17,512,1,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 1}",0.23814399540424347,42.7927984608694,1.4348797655562051,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,18,512,1,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 1}",0.19222399592399597,53.01548306190342,1.6490939415188355,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,19,512,1,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 1}",0.15583999454975128,65.3930207675066,1.8589254740612746,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,20,512,2,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 2}",0.9012479782104492,11.307485005664388,0.10397483370261044,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,21,512,2,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 2}",0.06300800293684006,161.7389462448988,2.764493529914833,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,22,512,2,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 2}",0.04761600121855736,214.0214998992466,3.044586414180168,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,23,512,2,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 2}",0.04633599892258644,219.9337067713993,3.071836105471078,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,24,512,4,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 4}",0.03270399942994118,311.6086159991206,3.420257901831757,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,25,512,4,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 4}",0.0289280004799366,352.28317999607333,3.5429452781816426,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,26,512,4,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 4}",0.01817600056529045,560.6760389004836,4.00765320534247,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,27,512,4,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 4}",0.014368000440299511,709.2739203582294,4.24275173677784,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,28,512,8,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 1, ""num_warps"": 8}",0.030719999223947525,331.73334171362245,3.482841395964791,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,29,512,8,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 2, ""num_warps"": 8}",0.028255999088287354,360.66139329061275,3.566449486826749,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,30,512,8,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 3, ""num_warps"": 8}",0.0180479995906353,564.6524950769503,4.014720426348487,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,31,512,8,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 512, ""num_stages"": 4, ""num_warps"": 8}",0.014688000082969666,693.8213468432649,4.220724439455196,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,32,1024,1,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 1}",0.8516799807548523,11.965583588060568,0.1605444321543786,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,33,1024,1,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 1}",0.23814399540424347,42.7927984608694,1.4348797655562051,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,34,1024,1,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 1}",0.19232000410556793,52.98901717164096,1.6485946062877075,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,35,1024,1,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 1}",0.15587200224399567,65.37959257139498,1.858720106961605,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,36,1024,2,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 2}",0.902176022529602,11.295853298590208,0.10294563102959303,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,37,1024,2,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 2}",0.06300800293684006,161.7389462448988,2.764493529914833,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,38,1024,2,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 2}",0.047520000487565994,214.45386985352664,3.0466045936675203,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,39,1024,2,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 2}",0.04630399867892265,220.08570081958865,3.0725269570635874,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,40,1024,4,1,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 1, ""num_warps"": 4}",0.03270399942994118,311.6086159991206,3.420257901831757,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,41,1024,4,2,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 2, ""num_warps"": 4}",0.0289280004799366,352.28317999607333,3.5429452781816426,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,42,1024,4,3,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 3, ""num_warps"": 4}",0.018144000321626663,561.664893041975,4.009415333710458,0.0625
QWEN,gemm,qwen05b_up_proj_prefill_m128_n4864_k896_seq128_ctx128,128,4864,896,43,1024,4,4,"{""ctx_len"": 128, ""dtype"": ""bfloat16"", ""family"": ""gemm"", ""family_group"": ""QWEN"", ""head_dim"": 64, ""hidden_size"": 896, ""intermediate_size"": 4864, ""k"": 896, ""m"": 128, ""mode"": ""prefill"", ""mode_id"": 1, ""model_id"": ""Qwen/Qwen2.5-0.5B"", ""n"": 4864, ""num_attention_heads"": 14, ""num_key_value_heads"": 2, ""role"": ""up_proj"", ""role_id"": 8, ""seq_len"": 128}","{""block_size"": 1024, ""num_stages"": 4, ""num_warps"": 4}",0.014336000196635723,710.8571331068704,4.244981409033343,0.0625
